S.No.,Product Code,Product Name,Malayalam Name,Category,Base Unit,Sell Mode,Base Unit Price (INR),Max Price Ceiling (INR),Default Variant,All Variants (Pack - Price),Image CDN URL
85,ANG-BAK-0310,Elite Tasty Delight,എലൈറ്റ് Tasty Delight,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_tasty_20delight_20bread_20300g.png
86,ANG-BAK-0311,Elite Tasty Treat,എലൈറ്റ് Tasty Treat,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_4.png
87,ANG-BAK-0312,Elite White Bread,എലൈറ്റ് വൈറ്റ് ബ്രെഡ്,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_4.png
88,ANG-BAK-0313,Elite Fruity Bread,എലൈറ്റ് Fruity ബ്രെഡ്,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_8.png
89,ANG-BAK-0314,Elite Magic sweet Bun,എലൈറ്റ് Magic സ്വീറ്റ് ബൺ,Bakery,g,Fixed,30.00,35.00,150 g (₹30),150 g: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_magic_20sweet_20bun.png
90,ANG-BAK-0315,Elite Vanilla Cream Bun Roll,എലൈറ്റ് Vanilla Cream ബൺ Roll,Bakery,g,Fixed,30.00,35.00,150 g (₹30),150 g: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_vanilla_20bun_20roll_20pack.png
91,ANG-BAK-0316,Elite Butterscotch Bunroll,എലൈറ്റ് Butterscotch Bunroll,Bakery,g,Fixed,30.00,35.00,150 g (₹30),150 g: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_butter_20scotch_20bun_20roll.png
92,ANG-BAK-0317,Elite Strawberry Bunroll,എലൈറ്റ് Strawberry Bunroll,Bakery,g,Fixed,30.00,35.00,150 g (₹30),150 g: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_strawberry.png
93,ANG-BAK-0318,Elite Half Cooked Chapathi,എലൈറ്റ് Half Cooked Chapathi,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_half_cooked_chapati_new.png
94,ANG-BAK-0319,Elite Half Cooked Poori,എലൈറ്റ് Half Cooked Poori,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_half-cooked-poori.png
95,ANG-BAK-0320,Elite HALF COOKED PAROTTA,എലൈറ്റ് HALF COOKED PAROTTA,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_hc_20parotta.png
96,ANG-BAK-0321,Elite HALF COOKED WHEAT PAROTTA,എലൈറ്റ് HALF COOKED WHEAT PAROTTA,Bakery,g,Fixed,45.00,52.00,400 g (₹45),400 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/bread___bun_wheat_20hc_20parotta_20_1_.png
97,ANG-BAK-0322,Aashirvaad Garlic & Coriander Naan,ആശീർവാദ് വെളുത്തുള്ളി മല്ലിയില നാൻ (ഫ്രോസൺ),Bakery,pack,Fixed,140.00,161.00,Pack of 5 Naans (400 g) (₹140),Pack of 5 Naans (400 g): ₹140 | Twin Pack (5 x 2): ₹270,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_garlic_coriander_naan_1789406431226.webp
98,ANG-BAK-0323,Aashirvaad Malabar Paratha,ആശീർവാദ് മലബാർ പൊറോട്ട,Bakery,pack,Fixed,110.00,127.00,Pack of 5 Parathas (400 g) (₹110),Pack of 5 Parathas (400 g): ₹110 | Family Pack of 10 Parathas (800 g): ₹210,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_malabar_paratha_1789406432199.webp
99,ANG-BAK-0324,Aashirvaad Aloo Paratha,ആശീർവാദ് ആലു പൊറോട്ട (ഫ്രോസൺ),Bakery,pack,Fixed,135.00,156.00,Pack of 4 Parathas (400 g) (₹135),Pack of 4 Parathas (400 g): ₹135 | Twin Pack (4 x 2): ₹260,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_aloo_paratha_1789406432869.webp
100,ANG-BAK-0325,Aashirvaad Paneer Paratha,ആശീർവാദ് പനീർ പൊറോട്ട (ഫ്രോസൺ),Bakery,pack,Fixed,160.00,184.00,Pack of 4 Parathas (400 g) (₹160),Pack of 4 Parathas (400 g): ₹160 | Twin Pack (4 x 2): ₹310,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_paneer_paratha_1789406433642.webp
101,ANG-BAK-0326,Aashirvaad Tandoori Naan,ആശീർവാദ് തന്തൂരി നാൻ (ഫ്രോസൺ),Bakery,pack,Fixed,130.00,150.00,Pack of 5 Naans (400 g) (₹130),Pack of 5 Naans (400 g): ₹130 | Twin Pack (5 x 2): ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_tandoori_naan_1789406434380.webp
102,ANG-BAK-0327,Aashirvaad Ready To Cook Chapati,ആശീർവാദ് റെഡി ടു കുക്ക് ചപ്പാത്തി,Bakery,pack,Fixed,90.00,104.00,Pack of 10 Chapatis (350 g) (₹90),Pack of 10 Chapatis (350 g): ₹90 | Mega Pack of 20 Chapatis (700 g): ₹175,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_ready_to_cook_chapati_1789406435166.webp
103,ANG-BEV-0001,Premium Dust Tea,ഡസ്റ്റ് ചായപ്പൊടി,Beverages,g,Fixed,0.00,,100g (₹0),100g: ₹0 | 250g: ₹0 | 500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80
104,ANG-BEV-0002,Strong Tea,സ്ട്രോങ്ങ് ചായപ്പൊടി,Beverages,g,Fixed,0.00,,100g (₹0),100g: ₹0 | 250g: ₹0 | 500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80
105,ANG-BEV-0003,Leaf Tea / Gold Tea,ലീഫ് ചായപ്പൊടി,Beverages,g,Fixed,0.00,,100g (₹0),100g: ₹0 | 250g: ₹0 | 500g: ₹0,https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80
106,ANG-BEV-0004,Green Tea,ഗ്രീൻ ടീ,Beverages,pack,Fixed,0.00,,10 bags (₹0),10 bags: ₹0 | 25 bags: ₹0 | 50 bags: ₹0 | 100g: ₹0,https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80
107,ANG-BEV-0005,Instant Coffee,ഇൻസ്റ്റന്റ് കോഫി,Beverages,g,Fixed,0.00,,25g (₹0),25g: ₹0 | 50g: ₹0 | 100g: ₹0 | 200g: ₹0,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?w=500&auto=format&fit=crop&q=80
108,ANG-BEV-0006,Filter Coffee Powder,ഫിൽട്ടർ കോഫി പൊടി,Beverages,g,Fixed,0.00,,100g (₹0),100g: ₹0 | 200g: ₹0 | 500g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?w=500&auto=format&fit=crop&q=80
109,ANG-BEV-0007,Malt Nutrition Drink,മാൾട്ട് ഹെൽത്ത് ഡ്രിങ്ക്,Beverages,g,Fixed,0.00,,200g (₹0),200g: ₹0 | 400g: ₹0 | 500g: ₹0 | 750g: ₹0 | 1kg: ₹0,https://images.unsplash.com/photo-1548839140-29a749e1bc4e?w=500&auto=format&fit=crop&q=80
110,ANG-BEV-0008,Packaged Drinking Water,കുടിവെള്ളം,Beverages,L,Fixed,0.00,,500ml (₹0),500ml: ₹0 | 1L: ₹0 | 2L: ₹0 | 5L: ₹0 | 20L: ₹0,https://images.unsplash.com/photo-1548839140-29a749e1bc4e?w=500&auto=format&fit=crop&q=80
111,ANG-BEV-0009,Club Soda,,Beverages,ml,Fixed,0.00,,300ml (₹0),300ml: ₹0 | 750ml: ₹0 | 1L: ₹0,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/demo_1789015504673_2slbps.avif
112,ANG-BEV-0011,Fresh Lime Juice,ഫ്രഷ് ലൈം ജ്യൂസ്,Beverages,ml,Manual,0.00,,300ml (₹0),300ml: ₹0 | 500ml: ₹0 | 1L: ₹0,https://images.unsplash.com/photo-1621506289937-a8e4df240d0b?w=500&auto=format&fit=crop&q=80
113,ANG-BEV-0168,Elanadu Mango Lassi Drink,എളനാട് മാംഗോ ലസ്സി,Beverages,ml,Fixed,25.00,29.00,200 ml (₹25),200 ml: ₹25,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=500&auto=format&fit=crop&q=80
114,ANG-BEV-0169,Elanadu Sweet Lassi Bottle,എളനാട് സ്വീറ്റ് ലസ്സി ബോട്ടിൽ,Beverages,ml,Fixed,20.00,23.00,200 ml (₹20),200 ml: ₹20,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=500&auto=format&fit=crop&q=80
115,ANG-BEV-0173,Elanadu Fresh Malai Paneer Block,എളനാട് Fresh Malai Paneer Block,Dairy,g,Fixed,95.00,110.00,200 g (₹95),200 g: ₹95,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=500&auto=format&fit=crop&q=80
116,ANG-BEV-0174,Elanadu Instant Sip Up (Ice Lolly Pack),എളനാട് Instant Sip Up (Ice Lolly Pack),Desserts & Ice Creams,pack,Fixed,25.00,29.00,50 ml x 5 (₹25),50 ml x 5: ₹25,https://images.unsplash.com/photo-1497034825429-c343d7c6a68f?w=500&auto=format&fit=crop&q=80
117,ANG-BEV-0175,Elanadu Fresh Dairy Khoya / Mawa,എളനാട് Fresh Dairy Khoya / Mawa,Dairy,g,Fixed,90.00,104.00,200 g (₹90),200 g: ₹90,https://images.unsplash.com/photo-1599488615731-7e5c2823ff28?w=500&auto=format&fit=crop&q=80
118,ANG-BEV-1270,Eastern Chukku Kappi Powder,,Beverages,kg,Fixed,,,100 g (₹45),100 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/eastern/chukku-kappi-powder.jpg
119,ANG-BEV-1271,Eastern Pure Coffee Powder,,Beverages,kg,Fixed,,,100 g (₹45),100 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/eastern/pure-coffee-powder.jpg
120,ANG-BEV-1272,Eastern Adimali Kappi,,Beverages,kg,Fixed,,,100 g (₹45),100 g: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/eastern/adimali-kappi.jpg
121,ANG-BEV-1273,Elite Chukku Kappi,എലൈറ്റ് ചുക്കുകാപ്പി,Beverages,g,Fixed,45.00,52.00,100 g (₹45),100 g: ₹45 | 200 g: ₹85,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/elite/instant_mix_chukku-kappi.png
122,ANG-BEV-1274,Tata Tea Classic Kannan Devan Tea,ടാറ്റാ ടീ കണ്ണൻ ദേവൻ ക്ലാസിക് ചായപ്പൊടി,Beverages,g,Fixed,38.00,44.00,250 g Pouch (₹91),100 g Pouch: ₹38 | 250 g Pouch: ₹91 | 500 g Pouch: ₹180 | 1 kg Pouch: ₹355,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/tata_tea/tata_tea_classic_kannan_devan_1789407474600.webp
123,ANG-BEV-1275,7UP Original Lemon-Lime Soda,7അപ്പ് ലെമൺ ലൈം സോഡ,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95 | 2.25L Bottle: ₹100,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/7up_original_lemon_lime_soda_1789453082768.png
124,ANG-BEV-1276,7UP Zero Sugar Lemon-Lime Soda,7അപ്പ് സീറോ ഷുഗർ ലെമൺ ലൈം സോഡ,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/7up_zero_sugar_lemon_lime_soda_1789453085092.png
125,ANG-BEV-1277,7UP Pink Lemonade Zero Sugar,7അപ്പ് പിങ്ക് ലെമണേഡ് സീറോ ഷുഗർ,Beverages,L,Fixed,160.00,184.00,250ml Can (₹40),250ml Can: ₹40 | 330ml Can: ₹60 | 500ml Bottle: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/7up_pink_lemonade_zero_sugar_1789453086400.png
126,ANG-BEV-1278,7UP Nimbooz Real Lemon Juice Drink,7അപ്പ് നിമ്പൂസ് റിയൽ ലെമൺ ജ്യൂസ്,Beverages,L,Fixed,66.67,76.67,350ml Bottle (₹25),250ml Tetra Pack: ₹20 | 350ml Bottle: ₹25 | 600ml Bottle: ₹40,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/7up_nimbooz_real_lemon_juice_d_1789453087656.png
127,ANG-BEV-1279,Pepsi Cola Original Soft Drink,പെപ്സി ഒറിജിനൽ കോള സോഫ്റ്റ്‌ ഡ്രിങ്ക്,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95 | 2.25L Bottle: ₹100,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/pepsi_cola_original_soft_drink_1789453089774.png
128,ANG-BEV-1280,Pepsi Zero Sugar Cola Soft Drink,പെപ്സി സീറോ ഷുഗർ / പെപ്സി ബ്ലാക്ക്,Beverages,L,Fixed,53.33,61.33,250ml Can (₹35),250ml Can: ₹35 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/pepsi_zero_sugar_cola_soft_dri_1789453091456.png
129,ANG-BEV-1281,Diet Pepsi Soft Drink,ഡയറ്റ് പെപ്സി സോഫ്റ്റ്‌ ഡ്രിങ്ക്,Beverages,L,Fixed,80.00,92.00,250ml Can (₹40),250ml Can: ₹40 | 300ml Can: ₹45 | 500ml Bottle: ₹40,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/diet_pepsi_soft_drink_1789453093480.png
130,ANG-BEV-1282,Pepsi Wild Cherry Flavoured Cola,പെപ്സി വൈൽഡ് ചെറി ഫ്ലേവർഡ് കോള,Beverages,L,Fixed,180.00,207.00,250ml Can (₹45),250ml Can: ₹45 | 355ml Can: ₹70,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/pepsi_wild_cherry_flavoured_co_1789453095173.png
131,ANG-BEV-1283,Pepsi-Cola Real Sugar Soft Drink,പെപ്സി കോള റിയൽ ഷുഗർ,Beverages,L,Fixed,151.51,174.24,330ml Glass Bottle (₹50),330ml Glass Bottle: ₹50 | 355ml Can: ₹75,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/pepsi_cola_real_sugar_soft_dri_1789453097087.png
132,ANG-BEV-1284,Mountain Dew Original Citrus Soft Drink,മൗണ്ടൻ ഡ്യൂ സിട്രസ് സോഫ്റ്റ്‌ ഡ്രിങ്ക്,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95 | 2.25L Bottle: ₹100,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/mountain_dew_original_citrus_s_1789453099197.png
133,ANG-BEV-1285,Mountain Dew Zero Sugar Citrus Drink,മൗണ്ടൻ ഡ്യൂ സീറോ ഷുഗർ,Beverages,L,Fixed,53.33,61.33,250ml Can (₹35),250ml Can: ₹35 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/mountain_dew_zero_sugar_citrus_1789453100744.png
134,ANG-BEV-1286,Mountain Dew Baja Blast Tropical Lime Drink,മൗണ്ടൻ ഡ്യൂ ബാജ ബ്ലാസ്റ്റ് ട്രോപ്പിക്കൽ ലൈം,Beverages,L,Fixed,180.00,207.00,250ml Can (₹45),250ml Can: ₹45 | 355ml Can: ₹75 | 591ml Bottle: ₹95,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/mountain_dew_baja_blast_tropic_1789453102357.png
135,ANG-BEV-1287,Mountain Dew Baja Blast Zero Sugar,മൗണ്ടൻ ഡ്യൂ ബാജ ബ്ലാസ്റ്റ് സീറോ ഷുഗർ,Beverages,L,Fixed,211.26,242.95,355ml Can (₹75),355ml Can: ₹75 | 591ml Bottle: ₹95,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/mountain_dew_baja_blast_zero_s_1789453103725.png
136,ANG-BEV-1288,Mountain Dew Code Red Cherry Flavoured Soda,മൗണ്ടൻ ഡ്യൂ കോഡ് റെഡ് ചെറി ഫ്ലേവർ,Beverages,L,Fixed,211.26,242.95,355ml Can (₹75),355ml Can: ₹75 | 500ml Bottle: ₹80,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/mountain_dew_code_red_cherry_f_1789453105267.png
137,ANG-BEV-1289,Mountain Dew Voltage Raspberry Citrus Soda,മൗണ്ടൻ ഡ്യൂ വോൾട്ടേജ് റാസ്പ്ബെറി സിട്രസ്,Beverages,L,Fixed,211.26,242.95,355ml Can (₹75),355ml Can: ₹75 | 500ml Bottle: ₹80,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/mountain_dew_voltage_raspberry_1789453107292.png
138,ANG-BEV-1290,Mountain Dew Diet Dew Citrus Drink,ഡയറ്റ് മൗണ്ടൻ ഡ്യൂ സിട്രസ് ഡ്രിങ്ക്,Beverages,L,Fixed,211.26,242.95,355ml Can (₹75),355ml Can: ₹75 | 500ml Bottle: ₹80,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/mountain_dew_diet_dew_citrus_d_1789453109194.png
139,ANG-BEV-1291,Coca-Cola Original Taste Cola,കൊക്കക്കോള ഒറിജിനൽ ടേസ്റ്റ് കോള,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 300ml Can: ₹40 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95 | 2.25L Bottle: ₹100,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/coca_cola_original_taste_cola_1789453110770.webp
140,ANG-BEV-1292,Coca-Cola Zero Sugar Soft Drink,കൊക്കക്കോള സീറോ ഷുഗർ സോഫ്റ്റ്‌ ഡ്രിങ്ക്,Beverages,L,Fixed,53.33,61.33,250ml Can (₹35),250ml Can: ₹35 | 300ml Can: ₹40 | 750ml Bottle: ₹40,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/coca_cola_zero_sugar_soft_drin_1789453111978.webp
141,ANG-BEV-1293,Diet Coke Soft Drink,ഡയറ്റ് കോക്ക് സോഫ്റ്റ്‌ ഡ്രിങ്ക്,Beverages,L,Fixed,60.00,69.00,250ml Can (₹40),250ml Can: ₹40 | 300ml Can: ₹45 | 750ml Bottle: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/diet_coke_soft_drink_1789453113661.webp
142,ANG-BEV-1294,Sprite Lemon-Lime Flavoured Drink,സ്പ്രൈറ്റ് ലെമൺ ലൈം സോഫ്റ്റ്‌ ഡ്രിങ്ക്,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 300ml Can: ₹40 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95 | 2.25L Bottle: ₹100,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/sprite_lemon_lime_flavoured_dr_1789453115489.webp
143,ANG-BEV-1295,Thums Up Charged Fizzy Cola,തംസ് അപ്പ് ചാർജ്ഡ് ഫിസ്സി കോള,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 300ml Can: ₹40 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95 | 2.25L Bottle: ₹100,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/thums_up_charged_fizzy_cola_1789453117844.webp
144,ANG-BEV-1296,Thums Up X-Force Strong Fizzy Cola,തംസ് അപ്പ് എക്സ്-ഫോഴ്സ് കോള,Beverages,L,Fixed,60.00,69.00,500ml Bottle (₹40),250ml Can: ₹35 | 500ml Bottle: ₹40 | 750ml Bottle: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/thums_up_x_force_strong_fizzy__1789453120187.webp
145,ANG-BEV-1297,Limca Lemon & Lime Flavoured Drink,ലിംക ലെമൺ & ലൈം ഫ്ലേവർഡ് ഡ്രിങ്ക്,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 300ml Can: ₹40 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/limca_lemon_lime_flavoured_dri_1789453121797.webp
146,ANG-BEV-1298,Fanta Orange Flavoured Drink,ഫാന്റാ ഓറഞ്ച് ഫ്ലേവർഡ് ഡ്രിങ്ക്,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 300ml Can: ₹40 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40 | 1.25L Bottle: ₹65 | 2L Bottle: ₹95 | 2.25L Bottle: ₹100,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/fanta_orange_flavoured_drink_1789453123516.webp
147,ANG-BEV-1299,Fanta Apple Delite Fizzy Drink,ഫാന്റാ ആപ്പിൾ ഡിലൈറ്റ് ഫിസ്സി ഡ്രിങ്ക്,Beverages,L,Fixed,53.33,61.33,750ml Bottle (₹40),250ml Can: ₹35 | 500ml Bottle: ₹38 | 750ml Bottle: ₹40,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/fanta_apple_delite_fizzy_drink_1789453125090.webp
148,ANG-BEV-1300,Maaza Real Mango Juice Drink,മാസ മാമ്പഴ ജ്യൂസ് ഡ്രിങ്ക്,Beverages,L,Fixed,70.00,80.50,600ml Bottle (₹42),150ml Tetra Pack: ₹15 | 250ml Bottle: ₹20 | 600ml Bottle: ₹42 | 1.2L Bottle: ₹75,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/beverages/maaza_real_mango_juice_drink_1789453127117.webp
